secid,date,symbol,symbol_flag,exdate,last_date,cp_flag,strike_price,best_bid,best_offer,volume,open_interest,impl_volatility,delta,gamma,vega,theta,optionid,cfadj,ss_flag,root,suffix
139383,13AUG2013,TBF 140118C20000,1,18JAN2014,,C,20000,12.4,12.9,0,0,NA,NA,NA,NA,NA,101401416,1,0,NA,NA
139383,13AUG2013,TBF 140118C21000,1,18JAN2014,,C,21000,11.4,11.9,0,0,NA,NA,NA,NA,NA,101401417,1,0,NA,NA
139383,13AUG2013,TBF 140118C22000,1,18JAN2014,,C,22000,10.6,10.9,0,0,NA,NA,NA,NA,NA,101401418,1,0,NA,NA
139383,13AUG2013,TBF 140118C23000,1,18JAN2014,,C,23000,9.6,9.9,0,0,NA,NA,NA,NA,NA,101401419,1,0,NA,NA
139383,13AUG2013,TBF 140118C24000,1,18JAN2014,,C,24000,8.6,8.9,0,0,NA,NA,NA,NA,NA,101401420,1,0,NA,NA
139383,13AUG2013,TBF 140118C25000,1,18JAN2014,,C,25000,7.6,7.9,0,0,NA,NA,NA,NA,NA,101401421,1,0,NA,NA
139383,13AUG2013,TBF 140118C26000,1,18JAN2014,,C,26000,6.6,6.9,0,0,NA,NA,NA,NA,NA,101401422,1,0,NA,NA
139383,13AUG2013,TBF 140118C27000,1,18JAN2014,,C,27000,5.5,5.9,0,0,NA,NA,NA,NA,NA,101401423,1,0,NA,NA
139383,13AUG2013,TBF 140118C28000,1,18JAN2014,,C,28000,4.5,4.9,0,0,NA,NA,NA,NA,NA,101401424,1,0,NA,NA
139383,13AUG2013,TBF 140118C29000,1,18JAN2014,,C,29000,3.6,4,0,0,0.099746,0.9717,0.03029,1.394721,-0.242763,101401425,1,0,NA,NA
139383,13AUG2013,TBF 140118C30000,1,18JAN2014,05AUG2013,C,30000,2.85,3.1,0,11,0.128219,0.863454,0.079482,4.70001,-0.773686,101401426,1,0,NA,NA
139383,13AUG2013,TBF 140118C31000,1,18JAN2014,13AUG2013,C,31000,2.1,2.35,2,0,0.134198,0.751239,0.109968,6.805774,-1.126297,101401427,1,0,NA,NA
139383,13AUG2013,TBF 140118C32000,1,18JAN2014,31JUL2013,C,32000,1.5,1.75,0,8,0.141211,0.620387,0.1255,8.173862,-1.395446,101401428,1,0,NA,NA
139383,13AUG2013,TBF 140118C33000,1,18JAN2014,13AUG2013,C,33000,1,1.3,10,30,0.146233,0.491427,0.126986,8.564955,-1.498696,101401429,1,0,NA,NA
139383,13AUG2013,TBF 140118C34000,1,18JAN2014,,C,34000,0.65,0.95,0,0,0.151402,0.375294,0.116633,8.14228,-1.466258,101401430,1,0,NA,NA
139383,13AUG2013,TBF 140118C35000,1,18JAN2014,08AUG2013,C,35000,0.4,0.7,0,52,0.156534,0.278787,0.099927,7.214305,-1.337154,101401431,1,0,NA,NA
139383,13AUG2013,TBF 140118C36000,1,18JAN2014,,C,36000,0.25,0.45,0,0,0.157299,0.195956,0.081869,5.937557,-1.103285,101401432,1,0,NA,NA
139383,13AUG2013,TBF 140118C37000,1,18JAN2014,,C,37000,0.15,0.35,0,0,0.165298,0.144033,0.063937,4.867112,-0.949252,101401433,1,0,NA,NA
139383,13AUG2013,TBF 140118C38000,1,18JAN2014,,C,38000,0.1,0.3,0,0,0.177693,0.113274,0.050336,4.126309,-0.861994,101401434,1,0,NA,NA
139383,13AUG2013,TBF 140118C39000,1,18JAN2014,,C,39000,0,0.3,0,0,0.185631,0.085974,0.039388,3.372409,-0.735157,101401435,1,0,NA,NA
139383,13AUG2013,TBF 140118C40000,1,18JAN2014,,C,40000,0,0.25,0,0,0.197148,0.070143,0.031784,2.883472,-0.668395,101401436,1,0,NA,NA
139383,13AUG2013,TBF 140118P20000,1,18JAN2014,,P,20000,0,0.15,0,0,0.398314,-0.021569,0.006041,1.110329,-0.511411,101401437,1,0,NA,NA
139383,13AUG2013,TBF 140118P21000,1,18JAN2014,,P,21000,0,0.15,0,0,0.363822,-0.023526,0.007116,1.194944,-0.502362,101401438,1,0,NA,NA
139383,13AUG2013,TBF 140118P22000,1,18JAN2014,,P,22000,0,0.15,0,0,0.33073,-0.025757,0.008446,1.288844,-0.49246,101401439,1,0,NA,NA
139383,13AUG2013,TBF 140118P23000,1,18JAN2014,,P,23000,0,0.15,0,0,0.298873,-0.028338,0.010121,1.394219,-0.481642,101401440,1,0,NA,NA
139383,13AUG2013,TBF 140118P24000,1,18JAN2014,,P,24000,0,0.15,0,0,0.268096,-0.03136,0.012272,1.515635,-0.469559,101401441,1,0,NA,NA
139383,13AUG2013,TBF 140118P25000,1,18JAN2014,,P,25000,0,0.2,0,0,0.252098,-0.0426,0.016765,1.94763,-0.566725,101401442,1,0,NA,NA
139383,13AUG2013,TBF 140118P26000,1,18JAN2014,,P,26000,0,0.2,0,0,0.221773,-0.047886,0.02094,2.135876,-0.547139,101401443,1,0,NA,NA
139383,13AUG2013,TBF 140118P27000,1,18JAN2014,,P,27000,0,0.2,0,0,0.192092,-0.054516,0.026805,2.369219,-0.524637,101401444,1,0,NA,NA
139383,13AUG2013,TBF 140118P28000,1,18JAN2014,,P,28000,0,0.25,0,0,0.171719,-0.072779,0.037547,2.969761,-0.586122,101401445,1,0,NA,NA
139383,13AUG2013,TBF 140118P29000,1,18JAN2014,,P,29000,0.05,0.3,0,0,0.155333,-0.105127,0.054606,3.901896,-0.695655,101401446,1,0,NA,NA
139383,13AUG2013,TBF 140118P30000,1,18JAN2014,09AUG2013,P,30000,0.2,0.4,0,23,0.148345,-0.168906,0.079185,5.413942,-0.917042,101401447,1,0,NA,NA
139383,13AUG2013,TBF 140118P31000,1,18JAN2014,08AUG2013,P,31000,0.45,0.75,0,20,0.156036,-0.275797,0.099861,7.172788,-1.275153,101401448,1,0,NA,NA
139383,13AUG2013,TBF 140118P32000,1,18JAN2014,,P,32000,0.85,1.15,0,0,0.159906,-0.389639,0.111947,8.235416,-1.494259,101401449,1,0,NA,NA
139383,13AUG2013,TBF 140118P33000,1,18JAN2014,,P,33000,1.35,1.7,0,0,0.164173,-0.504296,0.113551,8.563053,-1.587985,101401450,1,0,NA,NA
139383,13AUG2013,TBF 140118P34000,1,18JAN2014,,P,34000,2,2.25,0,0,0.164049,-0.613891,0.109243,8.210024,-1.511242,101401451,1,0,NA,NA
139383,13AUG2013,TBF 140118P35000,1,18JAN2014,,P,35000,2.7,3.1,0,0,0.173947,-0.699302,0.094011,7.463356,-1.449742,101401452,1,0,NA,NA
139383,13AUG2013,TBF 140118P36000,1,18JAN2014,,P,36000,3.5,3.8,0,0,0.169873,-0.786332,0.081099,6.245442,-1.169025,101401453,1,0,NA,NA
139383,13AUG2013,TBF 140118P37000,1,18JAN2014,,P,37000,4.4,4.8,0,0,0.189326,-0.82196,0.065338,5.577516,-1.163835,101401454,1,0,NA,NA
139383,13AUG2013,TBF 140118P38000,1,18JAN2014,,P,38000,5.3,5.6,0,0,0.183508,-0.881897,0.052018,4.239478,-0.839296,101401455,1,0,NA,NA
139383,13AUG2013,TBF 140118P39000,1,18JAN2014,,P,39000,6.3,6.7,0,0,0.217705,-0.87677,0.044867,4.369349,-1.037689,101401456,1,0,NA,NA
139383,13AUG2013,TBF 140118P40000,1,18JAN2014,,P,40000,7.2,7.7,0,0,0.226783,-0.899913,0.03742,3.747242,-0.924416,101401457,1,0,NA,NA
139383,13AUG2013,TBF 140322C24000,1,22MAR2014,,C,24000,8.4,8.9,0,0,NA,NA,NA,NA,NA,101368174,1,0,NA,NA
139383,13AUG2013,TBF 140322C25000,1,22MAR2014,01AUG2013,C,25000,7.6,7.9,0,7,NA,NA,NA,NA,NA,101368175,1,0,NA,NA
139383,13AUG2013,TBF 140322C26000,1,22MAR2014,,C,26000,6.6,6.9,0,0,NA,NA,NA,NA,NA,101368176,1,0,NA,NA
139383,13AUG2013,TBF 140322C27000,1,22MAR2014,,C,27000,5.5,5.9,0,0,NA,NA,NA,NA,NA,101368177,1,0,NA,NA
139383,13AUG2013,TBF 140322C28000,1,22MAR2014,,C,28000,4.7,5.1,0,0,0.1407,0.933593,0.03606,3.278909,-0.460749,101368178,1,0,NA,NA
139383,13AUG2013,TBF 140322C29000,1,22MAR2014,,C,29000,3.7,4.1,0,0,0.115383,0.922095,0.049695,3.702014,-0.434643,101368179,1,0,NA,NA
139383,13AUG2013,TBF 140322C30000,1,22MAR2014,13AUG2013,C,30000,3,3.3,2,185,0.134296,0.817977,0.077398,6.718204,-0.820107,101368180,1,0,NA,NA
139383,13AUG2013,TBF 140322C31000,1,22MAR2014,08AUG2013,C,31000,2.25,2.65,0,316,0.13881,0.71818,0.095684,8.583838,-1.052258,101368181,1,0,NA,NA
139383,13AUG2013,TBF 140322C32000,1,22MAR2014,08AUG2013,C,32000,1.7,2.1,0,166,0.146457,0.607939,0.10319,9.766903,-1.241088,101368182,1,0,NA,NA
139383,13AUG2013,TBF 140322C33000,1,22MAR2014,13AUG2013,C,33000,1.25,1.6,5,17,0.149783,0.502362,0.104752,10.1411,-1.305292,101368183,1,0,NA,NA
139383,13AUG2013,TBF 140322C34000,1,22MAR2014,07AUG2013,C,34000,0.9,1.05,0,20,0.14519,0.396592,0.104422,9.794611,-1.216345,101368184,1,0,NA,NA
139383,13AUG2013,TBF 140322C35000,1,22MAR2014,08AUG2013,C,35000,0.65,0.85,0,50,0.154352,0.315061,0.090536,9.027854,-1.185169,101368185,1,0,NA,NA
139383,13AUG2013,TBF 140322C36000,1,22MAR2014,,C,36000,0.45,0.8,0,0,0.168154,0.258664,0.075682,8.216969,-1.170806,101368186,1,0,NA,NA
139383,13AUG2013,TBF 140322C37000,1,22MAR2014,08AUG2013,C,37000,0.3,0.55,0,20,0.16651,0.192938,0.064722,6.960084,-0.9797,101368187,1,0,NA,NA
139383,13AUG2013,TBF 140322C38000,1,22MAR2014,25JUL2013,C,38000,0.2,0.45,0,5,0.172652,0.151382,0.053461,5.959305,-0.868296,101368188,1,0,NA,NA
139383,13AUG2013,TBF 140322C39000,1,22MAR2014,,C,39000,0.05,0.5,0,0,0.183296,0.12606,0.044451,5.263291,-0.812144,101368189,1,0,NA,NA
139383,13AUG2013,TBF 140322C40000,1,22MAR2014,06AUG2013,C,40000,0.05,0.4,0,10,0.191124,0.103273,0.036993,4.564938,-0.733836,101368190,1,0,NA,NA
139383,13AUG2013,TBF 140322P24000,1,22MAR2014,,P,24000,0,0.2,0,0,0.23963,-0.038212,0.013642,2.112862,-0.415744,101368191,1,0,NA,NA
139383,13AUG2013,TBF 140322P25000,1,22MAR2014,,P,25000,0,0.2,0,0,0.213332,-0.042537,0.016719,2.303395,-0.403249,101368192,1,0,NA,NA
139383,13AUG2013,TBF 140322P26000,1,22MAR2014,,P,26000,0,0.25,0,0,0.197038,-0.055379,0.022353,2.841583,-0.459221,101368193,1,0,NA,NA
139383,13AUG2013,TBF 140322P27000,1,22MAR2014,,P,27000,0,0.3,0,0,0.178656,-0.070571,0.029778,3.433083,-0.501916,101368194,1,0,NA,NA
139383,13AUG2013,TBF 140322P28000,1,22MAR2014,,P,28000,0,0.35,0,0,0.158584,-0.089206,0.040058,4.103662,-0.530494,101368195,1,0,NA,NA
139383,13AUG2013,TBF 140322P29000,1,22MAR2014,01AUG2013,P,29000,0.15,0.5,0,212,0.16017,-0.14663,0.056463,5.832714,-0.76078,101368196,1,0,NA,NA
139383,13AUG2013,TBF 140322P30000,1,22MAR2014,08AUG2013,P,30000,0.35,0.6,0,320,0.151336,-0.207122,0.07442,7.257318,-0.891387,101368197,1,0,NA,NA
139383,13AUG2013,TBF 140322P31000,1,22MAR2014,05AUG2013,P,31000,0.65,1.05,0,12,0.161134,-0.30448,0.085615,8.898324,-1.158579,101368198,1,0,NA,NA
139383,13AUG2013,TBF 140322P32000,1,22MAR2014,12AUG2013,P,32000,1,1.45,0,3,0.158846,-0.397762,0.09583,9.801939,-1.252665,101368199,1,0,NA,NA
139383,13AUG2013,TBF 140322P33000,1,22MAR2014,07AUG2013,P,33000,1.6,2,0,21,0.166721,-0.494292,0.09455,10.13636,-1.353778,101368200,1,0,NA,NA
139383,13AUG2013,TBF 140322P34000,1,22MAR2014,,P,34000,2.25,2.65,0,0,0.172734,-0.58133,0.089549,9.920107,-1.366597,101368201,1,0,NA,NA
139383,13AUG2013,TBF 140322P35000,1,22MAR2014,,P,35000,2.95,3.4,0,0,0.178443,-0.657302,0.081782,9.337835,-1.320473,101368202,1,0,NA,NA
139383,13AUG2013,TBF 140322P36000,1,22MAR2014,,P,36000,3.7,4.2,0,0,0.182621,-0.723532,0.073039,8.486457,-1.221364,101368203,1,0,NA,NA
139383,13AUG2013,TBF 140322P37000,1,22MAR2014,,P,37000,4.6,4.9,0,0,0.183111,-0.784443,0.064142,7.431562,-1.059986,101368204,1,0,NA,NA
139383,13AUG2013,TBF 140322P38000,1,22MAR2014,,P,38000,5.5,5.8,0,0,0.191522,-0.823513,0.054644,6.576718,-0.974957,101368205,1,0,NA,NA
139383,13AUG2013,TBF 140322P39000,1,22MAR2014,,P,39000,6.4,6.7,0,0,0.195648,-0.860303,0.046343,5.626284,-0.845102,101368206,1,0,NA,NA
139383,13AUG2013,TBF 140322P40000,1,22MAR2014,,P,40000,7.1,7.8,0,0,0.194482,-0.897071,0.038337,4.537234,-0.665026,101368207,1,0,NA,NA
139383,14AUG2013,TBF 130817C23000,1,17AUG2013,,C,23000,9.5,9.9,0,0,NA,NA,NA,NA,NA,101208792,1,0,NA,NA
139383,14AUG2013,TBF 130817C24000,1,17AUG2013,,C,24000,8.5,8.9,0,0,NA,NA,NA,NA,NA,101208793,1,0,NA,NA
139383,14AUG2013,TBF 130817C25000,1,17AUG2013,,C,25000,7.5,7.9,0,0,NA,NA,NA,NA,NA,101208794,1,0,NA,NA
139383,14AUG2013,TBF 130817C26000,1,17AUG2013,,C,26000,6.5,6.9,0,0,NA,NA,NA,NA,NA,101208795,1,0,NA,NA
139383,14AUG2013,TBF 130817C27000,1,17AUG2013,,C,27000,5.5,5.9,0,0,NA,NA,NA,NA,NA,101208796,1,0,NA,NA
139383,14AUG2013,TBF 130817C28000,1,17AUG2013,,C,28000,4.5,4.9,0,0,NA,NA,NA,NA,NA,101208797,1,0,NA,NA
139383,14AUG2013,TBF 130817C29000,1,17AUG2013,23JUL2013,C,29000,3.5,3.9,0,0,NA,NA,NA,NA,NA,101208798,1,0,NA,NA
139383,14AUG2013,TBF 130817C30000,1,17AUG2013,14AUG2013,C,30000,2.6,2.85,15,15,NA,NA,NA,NA,NA,101208799,1,0,NA,NA
139383,14AUG2013,TBF 130817C31000,1,17AUG2013,14AUG2013,C,31000,1.6,1.85,2,9,NA,NA,NA,NA,NA,101208800,1,0,NA,NA
139383,14AUG2013,TBF 130817C32000,1,17AUG2013,08AUG2013,C,32000,0.6,0.85,0,169,NA,NA,NA,NA,NA,101208801,1,0,NA,NA
139383,14AUG2013,TBF 130817C33000,1,17AUG2013,01AUG2013,C,33000,0,0.05,0,299,0.126018,0.157212,0.788768,0.582008,-6.700703,101208802,1,0,NA,NA
139383,14AUG2013,TBF 130817C34000,1,17AUG2013,24JUN2013,C,34000,0,0.1,0,5,NA,NA,NA,NA,NA,101208803,1,0,NA,NA
139383,14AUG2013,TBF 130817C35000,1,17AUG2013,,C,35000,0,0.1,0,0,NA,NA,NA,NA,NA,101208804,1,0,NA,NA
139383,14AUG2013,TBF 130817C36000,1,17AUG2013,,C,36000,0,0.1,0,0,NA,NA,NA,NA,NA,101208805,1,0,NA,NA
139383,14AUG2013,TBF 130817C37000,1,17AUG2013,,C,37000,0,0.1,0,0,NA,NA,NA,NA,NA,101208806,1,0,NA,NA
139383,14AUG2013,TBF 130817C38000,1,17AUG2013,,C,38000,0,0.1,0,0,NA,NA,NA,NA,NA,101208807,1,0,NA,NA
139383,14AUG2013,TBF 130817C39000,1,17AUG2013,,C,39000,0,0.1,0,0,NA,NA,NA,NA,NA,101208808,1,0,NA,NA
139383,14AUG2013,TBF 130817P23000,1,17AUG2013,,P,23000,0,0.1,0,0,NA,NA,NA,NA,NA,101208809,1,0,NA,NA
139383,14AUG2013,TBF 130817P24000,1,17AUG2013,,P,24000,0,0.1,0,0,NA,NA,NA,NA,NA,101208810,1,0,NA,NA
139383,14AUG2013,TBF 130817P25000,1,17AUG2013,,P,25000,0,0.1,0,0,NA,NA,NA,NA,NA,101208811,1,0,NA,NA
139383,14AUG2013,TBF 130817P26000,1,17AUG2013,,P,26000,0,0.1,0,0,NA,NA,NA,NA,NA,101208812,1,0,NA,NA
139383,14AUG2013,TBF 130817P27000,1,17AUG2013,,P,27000,0,0.1,0,0,NA,NA,NA,NA,NA,101208813,1,0,NA,NA
139383,14AUG2013,TBF 130817P28000,1,17AUG2013,,P,28000,0,0.1,0,0,NA,NA,NA,NA,NA,101208814,1,0,NA,NA
139383,14AUG2013,TBF 130817P29000,1,17AUG2013,,P,29000,0,0.1,0,0,NA,NA,NA,NA,NA,101208815,1,0,NA,NA
139383,14AUG2013,TBF 130817P30000,1,17AUG2013,25JUN2013,P,30000,0,0.1,0,100,NA,NA,NA,NA,NA,101208816,1,0,NA,NA
139383,14AUG2013,TBF 130817P31000,1,17AUG2013,25JUL2013,P,31000,0,0.1,0,302,NA,NA,NA,NA,NA,101208817,1,0,NA,NA
139383,14AUG2013,TBF 130817P32000,1,17AUG2013,13AUG2013,P,32000,0,0.1,0,68,0.275039,-0.144989,0.34247,0.551703,-13.83515,101208818,1,0,NA,NA
139383,14AUG2013,TBF 130817P33000,1,17AUG2013,06AUG2013,P,33000,0.25,0.45,0,40,0.150122,-0.800406,0.770077,0.676886,-9.232925,101208819,1,0,NA,NA
139383,14AUG2013,TBF 130817P34000,1,17AUG2013,13AUG2013,P,34000,1.15,1.4,0,1,NA,NA,NA,NA,NA,101208820,1,0,NA,NA
139383,14AUG2013,TBF 130817P35000,1,17AUG2013,,P,35000,2.15,2.45,0,0,NA,NA,NA,NA,NA,101208821,1,0,NA,NA
139383,14AUG2013,TBF 130817P36000,1,17AUG2013,,P,36000,3.1,3.5,0,0,NA,NA,NA,NA,NA,101208822,1,0,NA,NA
139383,14AUG2013,TBF 130817P37000,1,17AUG2013,,P,37000,4.1,4.5,0,0,NA,NA,NA,NA,NA,101208823,1,0,NA,NA
139383,14AUG2013,TBF 130817P38000,1,17AUG2013,,P,38000,5.1,5.5,0,0,NA,NA,NA,NA,NA,101208824,1,0,NA,NA
139383,14AUG2013,TBF 130817P39000,1,17AUG2013,,P,39000,6.1,6.5,0,0,NA,NA,NA,NA,NA,101208825,1,0,NA,NA
139383,14AUG2013,TBF 130921C22000,1,21SEP2013,04APR2013,C,22000,10.5,10.9,0,1,NA,NA,NA,NA,NA,100386905,1,0,NA,NA
139383,14AUG2013,TBF 130921C23000,1,21SEP2013,,C,23000,9.5,9.9,0,0,NA,NA,NA,NA,NA,100386906,1,0,NA,NA
139383,14AUG2013,TBF 130921C24000,1,21SEP2013,,C,24000,8.5,8.9,0,0,NA,NA,NA,NA,NA,100386907,1,0,NA,NA
139383,14AUG2013,TBF 130921C25000,1,21SEP2013,29JUL2013,C,25000,7.5,7.9,0,6,NA,NA,NA,NA,NA,100386908,1,0,NA,NA
139383,14AUG2013,TBF 130921C26000,1,21SEP2013,06AUG2013,C,26000,6.5,6.9,0,23,NA,NA,NA,NA,NA,100386909,1,0,NA,NA
139383,14AUG2013,TBF 130921C27000,1,21SEP2013,26JUN2013,C,27000,5.5,5.9,0,38,NA,NA,NA,NA,NA,100386910,1,0,NA,NA
139383,14AUG2013,TBF 130921C28000,1,21SEP2013,02AUG2013,C,28000,4.5,4.9,0,88,NA,NA,NA,NA,NA,100386911,1,0,NA,NA
139383,14AUG2013,TBF 130921C29000,1,21SEP2013,01AUG2013,C,29000,3.5,3.9,0,69,NA,NA,NA,NA,NA,100386912,1,0,NA,NA
139383,14AUG2013,TBF 130921C30000,1,21SEP2013,14AUG2013,C,30000,2.6,2.85,17,824,0.159111,0.957692,0.054489,0.939781,-0.792819,100386913,1,0,NA,NA
139383,14AUG2013,TBF 130921C31000,1,21SEP2013,14AUG2013,C,31000,1.7,1.9,4,884,0.151273,0.870783,0.133818,2.191788,-1.688208,100386914,1,0,NA,NA
139383,14AUG2013,TBF 130921C32000,1,21SEP2013,13AUG2013,C,32000,0.9,1.15,0,1041,0.14976,0.682672,0.228553,3.710105,-2.780436,100386915,1,0,NA,NA
139383,14AUG2013,TBF 130921C33000,1,21SEP2013,13AUG2013,C,33000,0.35,0.45,0,801,0.129022,0.419063,0.29087,4.066789,-2.613113,100386916,1,0,NA,NA
139383,14AUG2013,TBF 130921C34000,1,21SEP2013,13AUG2013,C,34000,0.1,0.2,0,303,0.13805,0.192922,0.190624,2.851926,-1.953171,100386917,1,0,NA,NA
139383,14AUG2013,TBF 130921C35000,1,21SEP2013,29JUL2013,C,35000,0,0.15,0,50,0.161392,0.096951,0.102161,1.785574,-1.427868,100386918,1,0,NA,NA
139383,14AUG2013,TBF 130921C36000,1,21SEP2013,19FEB2013,C,36000,0,0.15,0,10,0.208706,0.078493,0.067488,1.526599,-1.575561,100386919,1,0,NA,NA
139383,14AUG2013,TBF 130921C37000,1,21SEP2013,,C,37000,0,0.15,0,0,0.252491,0.067066,0.049458,1.350408,-1.688866,100386920,1,0,NA,NA
139383,14AUG2013,TBF 130921C38000,1,21SEP2013,04FEB2013,C,38000,0,0.1,0,10,0.270899,0.044571,0.033381,0.979107,-1.31166,100386921,1,0,NA,NA
139383,14AUG2013,TBF 130921P22000,1,21SEP2013,,P,22000,0,0.1,0,0,NA,NA,NA,NA,NA,100386922,1,0,NA,NA
139383,14AUG2013,TBF 130921P23000,1,21SEP2013,,P,23000,0,0.1,0,0,0.570795,-0.021333,0.008616,0.532129,-1.49853,100386923,1,0,NA,NA
139383,14AUG2013,TBF 130921P24000,1,21SEP2013,,P,24000,0,0.1,0,0,0.510745,-0.02367,0.010511,0.581773,-1.463441,100386924,1,0,NA,NA
139383,14AUG2013,TBF 130921P25000,1,21SEP2013,,P,25000,0,0.1,0,0,0.452519,-0.02648,0.013032,0.63962,-1.424129,100386925,1,0,NA,NA
139383,14AUG2013,TBF 130921P26000,1,21SEP2013,28FEB2013,P,26000,0,0.1,0,10,0.395853,-0.029945,0.016502,0.707823,-1.379691,100386926,1,0,NA,NA
139383,14AUG2013,TBF 130921P27000,1,21SEP2013,02MAY2013,P,27000,0,0.1,0,48,0.340466,-0.034352,0.021489,0.791949,-1.328641,100386927,1,0,NA,NA
139383,14AUG2013,TBF 130921P28000,1,21SEP2013,05JUL2013,P,28000,0,0.1,0,161,0.286016,-0.040194,0.02908,0.901439,-1.268445,100386928,1,0,NA,NA
139383,14AUG2013,TBF 130921P29000,1,21SEP2013,10JUN2013,P,29000,0,0.1,0,381,0.232096,-0.048417,0.041636,1.046074,-1.195217,100386929,1,0,NA,NA
139383,14AUG2013,TBF 130921P30000,1,21SEP2013,13AUG2013,P,30000,0,0.15,0,117,0.196015,-0.079252,0.072384,1.535682,-1.4808,100386930,1,0,NA,NA
139383,14AUG2013,TBF 130921P31000,1,21SEP2013,01AUG2013,P,31000,0.05,0.2,0,64,0.160553,-0.142911,0.135093,2.349625,-1.851502,100386931,1,0,NA,NA
139383,14AUG2013,TBF 130921P32000,1,21SEP2013,12AUG2013,P,32000,0.2,0.4,0,154,0.141954,-0.309124,0.238538,3.668429,-2.548043,100386932,1,0,NA,NA
139383,14AUG2013,TBF 130921P33000,1,21SEP2013,31JUL2013,P,33000,0.65,0.85,0,73,0.140341,-0.573533,0.268774,4.081141,-2.790474,100386933,1,0,NA,NA
139383,14AUG2013,TBF 130921P34000,1,21SEP2013,19FEB2013,P,34000,1.35,1.6,0,16,0.145189,-0.795298,0.188714,2.954762,-2.071999,100386934,1,0,NA,NA
139383,14AUG2013,TBF 130921P35000,1,21SEP2013,,P,35000,2.25,2.5,0,0,0.158679,-0.908,0.101298,1.714228,-1.300299,100386935,1,0,NA,NA
139383,14AUG2013,TBF 130921P36000,1,21SEP2013,,P,36000,3.1,3.5,0,0,NA,NA,NA,NA,NA,100386936,1,0,NA,NA
139383,14AUG2013,TBF 130921P37000,1,21SEP2013,,P,37000,4.1,4.5,0,0,NA,NA,NA,NA,NA,100386937,1,0,NA,NA
139383,14AUG2013,TBF 130921P38000,1,21SEP2013,,P,38000,5.1,5.5,0,0,NA,NA,NA,NA,NA,100386938,1,0,NA,NA
139383,14AUG2013,TBF 131221C20000,1,21DEC2013,,C,20000,12.5,13,0,0,0.399962,0.986002,0.004613,0.692282,-0.446237,100856047,1,0,NA,NA
139383,14AUG2013,TBF 131221C21000,1,21DEC2013,,C,21000,11.5,12,0,0,0.363365,0.98496,0.005401,0.736051,-0.435552,100856048,1,0,NA,NA
139383,14AUG2013,TBF 131221C22000,1,21DEC2013,19JUL2013,C,22000,10.5,11,0,1,0.328391,0.98378,0.006377,0.784678,-0.424507,100856049,1,0,NA,NA
139383,14AUG2013,TBF 131221C23000,1,21DEC2013,,C,23000,9.5,10,0,0,0.294866,0.98242,0.007608,0.839647,-0.413049,100856050,1,0,NA,NA
139383,14AUG2013,TBF 131221C24000,1,21DEC2013,21JUN2013,C,24000,8.5,9,0,5,0.262631,0.980826,0.009198,0.903325,-0.401105,100856051,1,0,NA,NA
139383,14AUG2013,TBF 131221C25000,1,21DEC2013,,C,25000,7.5,8,0,0,0.231537,0.978913,0.011309,0.979322,-0.38857,100856052,1,0,NA,NA
139383,14AUG2013,TBF 131221C26000,1,21DEC2013,11JUL2013,C,26000,6.5,7,0,35,0.201436,0.976565,0.014209,1.072173,-0.37516,100856053,1,0,NA,NA
139383,14AUG2013,TBF 131221C27000,1,21DEC2013,29JUL2013,C,27000,5.5,6,0,10,0.172181,0.973572,0.018385,1.187684,-0.360721,100856054,1,0,NA,NA
139383,14AUG2013,TBF 131221C28000,1,21DEC2013,06AUG2013,C,28000,4.6,4.9,0,385,0.14362,0.969583,0.024773,1.333889,-0.344843,100856055,1,0,NA,NA
139383,14AUG2013,TBF 131221C29000,1,21DEC2013,14AUG2013,C,29000,3.6,3.9,55,320,0.115574,0.963923,0.035429,1.533623,-0.326844,100856056,1,0,NA,NA
139383,14AUG2013,TBF 131221C30000,1,21DEC2013,14AUG2013,C,30000,2.9,3,3,1054,0.14786,0.849634,0.081586,4.518969,-1.019276,100856057,1,0,NA,NA
139383,14AUG2013,TBF 131221C31000,1,21DEC2013,13AUG2013,C,31000,2.1,2.3,0,469,0.151726,0.740813,0.110234,6.267901,-1.414589,100856058,1,0,NA,NA
139383,14AUG2013,TBF 131221C32000,1,21DEC2013,14AUG2013,C,32000,1.3,1.65,3,1508,0.141052,0.621042,0.139289,7.36521,-1.5309,100856059,1,0,NA,NA
139383,14AUG2013,TBF 131221C33000,1,21DEC2013,13AUG2013,C,33000,0.9,1.15,0,216,0.149514,0.47937,0.137611,7.712883,-1.682713,100856060,1,0,NA,NA
139383,14AUG2013,TBF 131221C34000,1,21DEC2013,22JUL2013,C,34000,0.5,0.8,0,4,0.150007,0.349321,0.127425,7.167545,-1.560768,100856061,1,0,NA,NA
139383,14AUG2013,TBF 131221C35000,1,21DEC2013,14AUG2013,C,35000,0.3,0.55,9,70,0.156081,0.247593,0.104622,6.114886,-1.382265,100856062,1,0,NA,NA
139383,14AUG2013,TBF 131221C36000,1,21DEC2013,07AUG2013,C,36000,0.25,0.35,0,99,0.166771,0.179444,0.081119,5.067597,-1.220368,100856063,1,0,NA,NA
139383,14AUG2013,TBF 131221P20000,1,21DEC2013,,P,20000,0,0.15,0,0,0.439818,-0.02166,0.00609,1.004471,-0.627341,100856064,1,0,NA,NA
